product,verified,rating,date,author,content,title
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,JonZa,"This is my fourth nest cam. Great product, reliable, and clear picture.",Great Camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Acs224,"I own several Nest products, so this was any easy choice. I even found it for $50 off the normal price for a 2 pack.",Great product!
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,wchambliss1,we bought this camera as a security cam for our boat. it provides excellent picture and sound.,great camera for our boat
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2018,gaga,"A great camera, but it costs money to watch video records every year...",Good
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2018,bnut,clear video. it is a bit pricey though because you will eventually have to pay monthly fees if you want all the cool features.,clear and good
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,Myk13,"Good quality, nice interface, they just work. Connected to internet with no issues.",Cool camera.
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,stac7,"I have the indoor cameras and wanted an outdoor one and it works great, gives you a nice view of the outside of your home.",Great Protection for my Home
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,putzenglish,We were amazed by the clarity at night. Almost like having night vision. Highly recommended and works great with the app,Great picture especially at night
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,stereocable,"Love the cameras, great quality. Only thing bad about nest cameras is that you have to pay for the playback.",Great product
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,jamesgipson82,Bought this for the outside of our new house. New house will be finished being built in two months. Will install at that time.,not sure yet
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Petey,"We installed the cameras-easy installation. They work great, get notices of activity on my watch & phone. Good investment",They work great!
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Boatman88,"Survived hurricane Irma, let me keep up to minute coverage of our second home from 1300 miles away,",Quality picture
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Doglover,"Not only can I keep track of my pets (got a dog who jumps fences), but workmen, and even power outages.",Peace of mind!
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,Thang,"Highly recommended 
Best camera ever !!!!
Love ❤️!!",Great Camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,techie,Love these cameras. They integrate nicely in the app and you can see all your cameras at once,The best
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Illusionist3,These work well in all kinds of tempreture and he video quality is superb! High recommended.,Amazing outdoor cameras!
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Ladyd0624,Video quality is excellent! Now I will be able to check the house even when I am away.,Very good surveillance camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,RV40,Works great with the thermostat all on one app! Very good products! Nest is very slick!,Excellent products!
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,NaggingHomer,It does drop a lot but if you expand a wifi router or a access point it will stop dropping off the wifi.,Nest outdoor camera works great
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,Viper56,This Nest-Cam met my expectations and goes well with my other Nest Cams (Indoors),Good Product
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,Ebsterology,I would recommend this to my friends and family absolutely.,Great
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,ritualdragon,"I love nest, it just works. Have many of their products all accessible from one app.",Great Cameras
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2018,Isaac,"I need to configure, but right now I get a lot of notices. Also one camera occasionally just turns off","Ok, but not great"
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,wassman1,"I needed the camera to watch my car in the driveway at night. Great night vision, very sensitive to movement.",excellent camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,madwacked,"I started my wireless camera search a couple months ago and initially purchased The NetGear Arlo Pro system.....It looked amazing but ended up being expensive and disappointing......I has constant connectivity issues and I could only get 2 of the 4 cameras to operate at the same time so I returned it and purchased the above system. Well so far I'm in love with this system.....It is easy to set up, operate, has decent video quality and was cheaper!! I've had zero connectivity issues and just couldn't be happier......I do have to say I liked the batteryless feature of the NetGear cameras but then again nothing can compete with the raw power of an 120 volt electrical outlet........except a semi-smart thief who turns off the power so a backup power system is needed for all crucial operating systems (modem, router and cameras) and of course with wiring a person must plan a little better. So overall I give it 5 stars which isn't saying much except that it has met my expectations so far and would recommend this product for relatively easy and inexpensive video survellience.","Easy to use, setup and reliable........"
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Soccerfan,"We like the alerts, the footage , and the two way communication. It's exactly what we needed",Perfect for our needs
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Bolt,I've had this camera for 2 weeks and the footage was used to help find a suspect in a local homicide.,Great video surveillance camera.
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2018,psk2232,The camera does exactly what the description says it is capable of doing. Glad a newer updated camera is now out.,Great camera
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2018,Mack,Great quality - only down side is the wires.. not a big fan of having wires show.,Works great with my other Nest products
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,3KKurt,Everything down to the packaging has undergone consideration in this product. Has some style too. Just wish it was available in black too!,East set up. Good clarity.
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Delta6,Best cameras I have used so far. I want to buy more but the monthly fee is preventing me of getting anymore.,Does exactly what Nest said it would do.
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,Ymno,Have 5 of these in my home excellent coverage around the hole house,Excellent cMera
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,JimC,Good coverage with wide angle lens. I have an issue with it going offline a couple times a day. especially late nights. Otherwise very happy with product.,nice coverage from the wide angle lens
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,Gordo,"Simply love the Nest product and I'm sure this will help in keeping an eye on my dogs when in the backyard.
Plus the sense of security when not at home.",Outdoor security
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,Andre,"Online ordered, Fast and easy service. Picked up within hour of ordering!",Cameras work great
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Thisismynickname,Bought this to add to my collection of Nest cameras for outside. The AZ heat has been no problem.,Great outdoor camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,Mini,Awesome! We really like being able to see what's going on when we're not home.,Nest camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Scotty,This camera has a beautiful picture and the magnetic mount make it very easy to position it exactly where you want to view,Amazing quality
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2016,DiegoMejia,"Pros:
Camera has amazing quality
Very long poor cord comes in handy

Cons:
Only has white for color
Works poorly with my ac router on the ac band (Netgear r8000)",Another Solid Camera from Nest
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,C19047,"I absolutely love this camera system! The images are crisp, clean, clear and night vision is remarkable!",LOVE these cameras!
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Lamar,These cameras work very well and have a very clear picture. Even when the sun goes down you have great visibility.,Very clear and just as good at night time.
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Ericmac450,These cameras are great! I am able to login and check on the status of my house from anywhere!,Love the Nest!
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Leen,It's a great camera indoor/outdoor. As long as you have the subscription you can always monitor your home.,Camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,SalsaMD,Great outdoor cam. Crisp picture. Great app. Don’t love subscription fee though.,Love cam
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Jam6943,This is the best product I’ve bought in along time!!! Would totally recommend to anyone!!!,Great product
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,santiago,II was in my country and every day I checked my camera and thus I was calmer enjoying my vacations,"Good, is my first camera and I'm happy"
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,Dave57,Works so good that I bought another camera. The negative thing is that I have to pay a subscription if I want to save and see more history clips.,Works well
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,davet663,Works perfectly. Now I can check on my dogs in the yard while I'm at work,Great camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Standard,"This has been a great camera. Wasn't sure at first but now have 4, excellent viewing and control over all that happens.",Nest Camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,Dustin,This went in seamlessly and the user interface is great. I’d highly recommend.,Easy plug and play outdoor camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,MM282,"Camera is very reliable despite being outside in a long cold, NorthEast Winter season. Likely will buy another.",Solid product / no problems
Google - Nest Cam Outdoor security camera - White,1,2,23 Sep 2020,SpaceMonkey,"I like googled products, but this one sucks, bad WiFi maybe an antenna is needed",Bad WiFi maybe an antenna needed
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2018,AymanLouis,the product is perfect .. the only negative thing i can see is the expensive nest aware subscription fees ..,perfect one ..
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Jdelaney,This is a great camera for the money.i just wish the cord was interchangeable as it's to long for where I installed,Great cameras
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,Andrew,the camera shows great clarity with amazing notifications,great camera
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,rmoore2764,So far these cameras have met expectations. Purchased for warehouse environment not concerned so much with moisture but general dirt and dust.,So far so good
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,64gb,This is my second nest cam. I purchased it for the other side of my house.,Nest Cam
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,True,These cameras are a must have. Great quality day and night.,Amazing
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,BeachtechEE,Good wifi camera; only need to connect power and has a great image quality.,Great buy
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,bobby2131,I could not have asked for a better camera! Does the job 100% of the time! A must buy!,Excellent product!!!!!!!!!!!!!!
Google - Nest Cam Outdoor security camera - White,1,3,23 Jan 2020,dpadfga,Cord is entirely too big to put through a wall.  Not sure how this is meant to go outdoors.,Cord is entirely too big to put through a wall.
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Taser308,The outside camera works just as good as the inside camera. Range is perfect picture is perfect.,Plug and olay
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2019,BusyGrandmother,Camera works great but the app needs some updating,Bad app
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,ShopperMom,"We bought this to put outside to monitor our doge. Works great, picture quality is awesome.",Outdoor Camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,I8urv8,Love these products they are great to have on any home,Awesome
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,Teejay,Very clear night vision. Very clear picture and sound.,Great camera. Clear view
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Kookiekooks,We have several nest cams we waited for the outdoor and it did not disappoint. Clearly the best cam out there!,Best Camera on the market!
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,Roku,Does fantastic for viewing and it is so clear. Does voice as well,Camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Zubair,"Nice monitoring for my kitchen and the kids room, love the long USB extension .",Good
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,mfid,Wide angle view is great as well as night vision. Alerts are a few seconds delayed but always spot on.,Better than expected
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2018,javi,"ITs a very good camera, when you zoom in the 720 resolution does not help very much but overall is great",Nice Camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Applefan,This is a awesome quality camera. Exactly what you expect from nest.,Awesome camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,BestBuyfan,I purchased this outdoor cam after have been using the indoor cams. Works great as expected...,Works great as expected
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Shamrock,"Love this camera. It provides a broad, clear view and great performance. No problems what so ever.",Excellent buy.
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,camerashy,I used this during Hurricane Irma. Stands up well through a hurricane!,Great Cam!
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,JBravo,"Great cameras, just the service a little bit expensive",Awesome
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Coolbob1,Bought this camera to monitor the pool outback. Love it nice view in daytime or dark.,Nice camera
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,Ludogg,Great camera with good day and night video quality the only downside is the monthly or yearly subscription for video recording.,Great camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2016,cleargrey,"These cameras are very nice, I have many nest products. the picture is better than the competition",great
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,shadowride1,Set was easy and it works great!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,easy
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,GTAC,Nest Cameras are high quality reliable and easy instal ..make sure you have quality enternet.,Great Camera
Google - Nest Cam Outdoor security camera - White,1,2,23 Nov 2017,Reviewer1971,Well made. Nice looking. But not practical. There is a large round piece in the middle of the wiring that is hard to hide. The camera is nice. The concept is nice. But to just plug it outdoors and leave it there for someone to unplug it and walk away with it is silly. The large round piece in the middle of the wire connections also means it's impossible to hide the wires along a trim or door edge or put inside a conduit. I returned mine after not being able to install it in a semi-decent looking way. It's an eye sore.,Not practical
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,Lextex,Works great this camera is awesome and I would buy again,Great camera
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,MrUltem,1080p is the best live streaming and recording among the top competitors. These cams beat the arlo pros in my opinion,Best quality stream
Google - Nest Cam Outdoor security camera - White,1,1,23 Oct 2020,JohnM,This thing broke after about a year of being outside under the awning of the roof. Worked good until it broke,Hmm?
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,54676754,This safety cámaras are great. I would recommend them to anyone.,Great camera for everyone to have.
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2016,Rwd1951,"I found the nest cam outdoor camera at Best Buy and so Portland .
 Great clear and the product is as described",Great outdoor cam
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Horch,They work great to let me know when people come and go from my house. Love having them there!,Love them!
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,Carol,We have this on our driveway. Very satisfied! Coverage is excellent.,Nest camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2016,Kris5262,Super simple to install. Works great and the wifi also works with my 5G signal. Couldn't ask for a better product.,Love it!!!
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,DaveP,Can't go wrong with this camera. I have the Arlo cameras and this camera is much better.,Great camera!
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,Tzee,Still getting use to the Nest version of the software versus the original Dropcam version. Adding a new device remains confusing.,New Nest Products
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2018,SuaveSlav,"Great video quality and notifications, picture without color sometimes so you have to restart camera",Good camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Kjschwoyer,This is great it lets us know everything that happens at home when we are not there. Great investment,Awesome camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Christian,"New to buying cameras, needed a little something for around the inside of my house. Perfect choice.",Great starter camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,chris,"Great product. East to setup, Nifty tools to help. Fir a wired camera solution it works great.",Great Product
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Dejaduke,This camera has great picture and it's functions are the best and Nest keeps on improving.,Best Picture
Google - Nest Cam Outdoor security camera - White,1,2,23 Nov 2019,Sheri,"I really wish I had purchased a different brand.  First there is no sensitivity adjustment and when a bird or bug moves in front of the camera, I get a notification and there is no way to change notifications to just when it is a person.  The other reason I wish I had bought a different camera is that if you change your network, you need to scan the QR code on each camera again.  Can not just go to the app or your account and update.   I did give two stars as the video quality is pretty good",Not very happy
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,David4,It says someone there when it is just a car on street driving by. Picture is really good. We feel safer having it when away from home.,Good camera but not on busy street
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,TechGuy,Very happy with this purchase. These cameras are crystal clear.,Clear and Amazing!
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,Sugga,I love it! Would recommend this to everyone. Adding more soon.,Awesome
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Jill,Great pictures.... gets good distance... didnt like that it would notify me when every car went by,Great camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Michelle,"best camera to get a shot of your driveway, home, garage, etc to protect yourself!",love camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,jennifer,allows me to see who is at my door anytime of the day and to talk to them remotely if necessary,provides the security i need
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Ckg56,Quality picture and sound from cameras. Nice to monitor house when we are away.,Quality product
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Herby,Just need to pay for service after trial 1 month. Other than that it picture clear.,Great camera need to pay for 10 months services
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Bobo1,I bought four of them they're working great would recommend them to anybody,Great camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Techguy,Great for day or night use. Now I'm able to keep an eye on my property at all times.,Outdoor camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,Cazper,Works great! Very good quality picture and night vision works well.,Love it
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2018,G75newbie,Picture quality is great and app works perfect. The only draw back is the monthly fee to record feed.,Best outdoor
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Igor,I like that you can use perimeter zones so it only alerts you when they are crossed.,Security camera
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,MDR11182,Already had four other cameras. Still amazes me the simplicity of setup and how easily it integrates with other devices.,Awesome...
Google - Nest Cam Outdoor security camera - White,1,3,23 Nov 2019,Delicia505,"Great cameras. Video is high quality. Only bad park is that you have to oay additional $50 for each camera a year in order to zoom in, pause, or see video play back.",50/50
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,highdollars,Great camera for excellent picture day or night. Long cord to reach plug in.,Great camera for excellent picture
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2016,Sips,These Nest security cameras are the best out there. I have them both inside and outside my home.,Love the Nest Cameras
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,Clrussell,We love our nest. Great purchase to help protect our home.,Great camera
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,Trenglund,"The bad

 Pricey
 Requires monthly subscription for extra features
 Microphone/speakers not very powerful.",Great But...
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,TheITGuy,I'VE ADDED THIS TO MY DRIVEWAY. THE APP IS EASY TO VIEW ACTIVITY HISTORY.,WORKS WELL
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2018,MEMYSELFANDI,I think this would work much better if our Mayor had not taken our street lights out.,Needs light
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,deeznuts,These cameras are the best! I would recommend this to a friend,Love it
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,MaggieO,"Excellent resolution & images 
Frequently updates and great for indoors & outdoors",Surveillance camara
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,JETTY,Convenient and great quality out of a portable surveillance system,Quality
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Trimmer,Best camera on the market. I would highly recommend this product to anyone,Amazing
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Allen21,Works great only thing you have to pay monthly but over all is a great camera,Works great
Google - Nest Cam Outdoor security camera - White,1,3,23 Nov 2017,BillCan,"I like this camera, but the location of the DC transformer situated in the middle of an approximately 18' of cable is a poor design: it doesn't allow the installer to install this cable within conduit. This product is nice, but it's not for me. I returned it.","Decent, but not perfect."
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,T4321,Love being able to watch my home while away on business.,Great choice
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Torch,"I love the nest everything, I have both indoor and outdoor cameras and they work great",Great camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,FixieRider,added this to my two indoor cameras and use it as a doorbell of sorts - set up a motion zone easily.,great addition
Google - Nest Cam Outdoor security camera - White,1,3,23 Nov 2019,lreview,A little disappointed I have to subscribe to a service.  Was not informed of this when I purchased the product.,Works well
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2016,ogreguy,I have been waiting for Nest to come out with the outdoor version of nestcam and is does not disappoint.,Great Product
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,cnsphng,good camera but draw back is this camera use so much internet bandwidth for recording that would push ISP bandwidth allow over limit.,good camera with HD
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Brobinson77,Camera has great video clarity and the dvr is great. Nothing to complain about on this camera,Great camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,Ceej,Works great we love controlling this from our phones,Great product
Google - Nest Cam Outdoor security camera - White,1,3,23 Nov 2017,MRAKS,Camera works great when it stays connected. Keep getting messages saying that I've lost connection either do a Wi-Fi disconnect or power outage. If you are down for any length of time you will have to get up to the camera and scan the barcode so if you mounted High be prepared to pretend to be Spider-Man. You should be able to change Networks right through your app once you're signed in.,Ok Camera
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2018,kisun,"Haven't installed it yet, but got this camera to integrate with all my other nest products",Nest outdoor cam
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,rayburesh,I have 3 cameras outside and I am very pleased with the quality. I tried others and the picture on these cameras is a lot better!,Clear Cameras
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Ace58,"We read several reviews before making this purchase, so far it's been working as advertised",Works Good
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,Nikki01,Love the alerts and ability to speak through the camera.,Does the job
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,AntonioCarlosLucchesiFilh,"OMG, I couldn't be happier with this amazing product",happy!
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,Asssss,"Love the video camera, hate Comcast
Hhhhhhhhhhhhh",Excellent!!!
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Amar,"Very good quality, amazin video records real 24/7 easy to installe.",Amazing
Google - Nest Cam Outdoor security camera - White,1,3,23 Nov 2019,Gearboy,"Camera worked great when connected to WiFi but keep losing connection tried three different cameras same. Problem I FINALLYgave up and returned cameras. If you have strong. Wi-Fi 
this camera would be fine.",Great camera if you have strong WI-FI SIGNAL
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Chubbiie,Works very well! Have no problems with this product.,Great outdoor camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,BBbuyer,"They were recommended by my Son, and I will be adding more soon.",Great Surveillance Camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,Erick,I got 3 total cameras of outdoor they do it's job.,First one was good so got 2 more
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,RichardnWV,Double the coverage and at a discount...the quality of these cameras are the best.,Double coverage
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Nestcam,"Does exactly what I wanted it to do, lots of convenient features!",Nest Cam(outdoor)
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Spoff21,Put in the front and back and cool option to get monitoring alerts with movement,Awesome outdoor cam
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,Jn143920a,Night vision could stand some improvement and I worry about theft but overall a very solid camera,Great camera - night vision not sharp
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2016,flpalazzo,Camera exceeds expectations. Excellent night vision and very accurate motion alerts.,Great camera!
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Gelo,Finally after years of waiting an outdoor camera from nest,Best Outdoor finally here
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Sigp232,One of the best home security cameras out there for the money,Excellent
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Grimmm,Must have camera!!! Has all the latest software and no third party sharing!!,Must have!
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Bdog,This cam is awesome! Works so well couldn't beleive how clear it is!,Best cam
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,90228,"Camera quality is great. Only downfall so far is wifi was out for a few hours, therefore camera was out.",Great camera
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2018,DLFATMAN,Does what it should. Bit expensive. Good for in garage/outdoors,Does what it should
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,PeteS30,The audio is great on this camera.Can hear wild life like birds and frogs. And much more.,Great camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,AMANDA,"I love love love Nest System 
I highly recommended to everyone",I highly recommended this beautiful tech device
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,RandyH77,"I already have the Nest Cam pro for indoors, I added this for my front entryway. So far, working great.",Great Add-On for Nest users
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,stalwil,These cameras are great. I was able to set them up with no problems.,Great Cameras
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Theresalynn11,These are my favorite cameras. Awesome quality. Great quality video.,Great quality
Google - Nest Cam Outdoor security camera - White,1,3,23 Nov 2017,KBHealthy,"Video performance is better than the Arlo Pro & Arlo Q plus cameras, but...

Even with a good WiFi signal the cameras go off-line 25% of the time.

I'm hoping for a firmware update that will improve the signal stability.

As is this time, I would recommend the Arlo Q plus for indoor and the Arlo Pro for outdoor settings over the Quest camera",Works great...intermittently!
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Harrison,This is a great product. I'm glad I've made the right choice,Great buy
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,ranmaso,Works nice good video quality love the system good,Works nice
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Punisher12,Great camera only one negative. Close up is a little blurry.,Great cameras
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2017,Marc,I like the magnetic mount. Still trying to figure out the best place to put this given the cable length.,Cool mount
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,FrankieC,Great picture quality and audio is very clear. Great product,Picture and sound
Google - Nest Cam Outdoor security camera - White,1,3,23 Nov 2017,Bella,"Ok (but not great) picture during the day although the edges are a little distorted almost like in a curved mirror or a peep hole. Night vision is not good, cannot see things up close, just patches. Good only for small areas and up close, like a medium size room which doesn't make sense since this is an outdoor camera :/",Ok but could be better
Google - Nest Cam Outdoor security camera - White,1,4,23 Nov 2018,electronicmaniac,but i should have waited until black friday when they were discounted.,Good...
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,uknowhoo,Surprising quality even at night great field of vision easy setup,great camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,Airam,I love my Camara the best is that it records 24/7 never miss a thing.,Great for beginner.
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,dman,Great outdoor camera to add to our other nest products!,Nest Outdoor Cam
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2017,ejhj2005,Great single camera with all the functionality needed.,Good for Wired
